ID,BOOKS,DOLLARS,DATE
247,2,30.98,5/12/2018
248,1,14.37,1/2/2017
249,2,37.35,1/2/2017
249,2,23.94,1/25/2017
249,1,30.99,2/19/2017
250,2,28.74,1/2/2017
250,3,42.09,7/8/2017
250,2,33.74,8/23/2017
251,3,40.26,1/2/2017
252,6,110.6,1/2/2017
252,2,26.14,1/8/2017
252,6,69.94,3/7/2018
252,7,105.82,3/22/2018
252,2,22.77,6/6/2018
252,1,12.99,6/10/2018
253,1,13.97,1/2/2017
254,1,15.96,1/2/2017
255,1,11.77,1/2/2017
256,1,14.99,1/2/2017
256,2,34.6,3/2/2017
256,1,29.99,4/14/2017
257,1,27.77,1/2/2017
257,1,12.99,10/30/2017
257,1,14.99,4/9/2018
258,3,59.97,1/2/2017
259,1,14.79,1/2/2017
260,4,57.27,1/5/2017
261,1,8.77,1/2/2017
262,3,48.95,1/2/2017
263,1,14.79,1/2/2017
264,1,16.99,1/2/2017
265,4,108.87,1/2/2017
265,1,14.96,2/19/2017
265,1,11.77,2/20/2017
266,3,39.97,1/2/2017
266,4,59.31,1/27/2017
267,3,37.47,1/2/2017
268,1,7.78,3/24/2017
269,1,29.99,2/15/2017
270,7,89.77,1/2/2017
270,14,179.4,1/24/2017
271,1,12.77,1/2/2017
272,1,9.98,1/2/2017
272,2,18.75,3/20/2017
272,1,9.98,4/5/2017
273,1,6.79,1/2/2017
273,1,14.96,3/25/2017
274,1,5.78,1/2/2017
275,6,60.47,1/2/2017
276,2,21.73,1/2/2017
276,2,37.54,1/17/2017
276,3,45.09,7/8/2017
276,1,13.99,6/1/2018
277,1,17.9,1/2/2017
277,1,13.99,3/9/2018
278,1,23.97,1/2/2017
279,1,17.3,1/2/2017
279,1,66.3,1/17/2017
279,2,56.21,8/14/2017
280,12,155.64,1/2/2017
280,6,88.32,2/1/2017
280,1,12.49,4/28/2017
281,1,14.7,1/2/2017
282,4,53.88,1/2/2017
283,3,37.71,1/2/2017
284,1,20,1/2/2017
285,1,25.99,1/2/2017
286,2,41.36,1/2/2017
286,3,45.91,1/13/2017
287,1,13.97,1/2/2017
288,1,14.96,1/2/2017
288,1,13.97,5/2/2017
289,1,10.77,1/2/2017
289,1,9.77,2/8/2017
290,2,49.98,1/2/2017
291,14,199.15,1/2/2017
292,1,13.97,1/2/2017
292,1,17.96,6/25/2017
292,2,19.96,7/8/2017
292,1,13.99,1/7/2018
293,7,98.75,1/2/2017
293,5,75.03,3/20/2018
294,1,14.37,1/19/2017
294,1,12.99,11/21/2017
295,1,13.77,1/2/2017
295,14,195.53,7/30/2017
295,5,67.95,9/10/2017
295,8,109.33,3/27/2018
296,3,25.53,1/2/2017
297,1,14.96,1/2/2017
298,5,68.04,1/2/2017
299,1,8.77,1/2/2017
299,1,13.99,11/6/2017
300,1,13.97,3/25/2017
300,1,13.97,8/18/2017
300,2,25.98,9/23/2017
300,2,24.98,10/21/2017
300,1,13.99,11/18/2017
300,3,39.47,12/3/2017
300,3,39.97,12/12/2017
300,1,13.99,12/18/2017
300,2,27.48,1/8/2018
300,3,25.47,1/24/2018
300,3,40.47,2/13/2018
300,1,8.39,2/22/2018
300,2,25.98,2/26/2018
300,2,29.48,3/6/2018
300,2,15.98,3/8/2018
300,3,39.47,3/24/2018
300,1,13.49,3/24/2018
300,1,15.99,4/27/2018
300,3,34.47,5/20/2018
300,2,24.98,6/11/2018
300,3,35.97,6/19/2018
300,1,14.49,6/26/2018
301,5,73.42,1/2/2017
301,1,9.99,4/21/2017
301,3,41.5,7/31/2017
301,3,48.47,11/11/2017
302,2,27.13,1/2/2017
303,1,10.77,1/2/2017
304,2,25.74,1/2/2017
304,1,14.96,5/15/2017
304,1,15.19,5/19/2017
304,2,32.92,5/23/2017
304,2,24.53,5/27/2017
305,5,70.83,1/2/2017
305,6,81.44,11/5/2017
306,1,30.99,1/2/2017
307,2,28.45,2/27/2017
308,1,12.77,1/2/2017
309,3,52.5,3/16/2017
310,3,39.32,1/7/2017
311,5,69.25,1/2/2017
312,2,87.74,1/2/2017
312,1,14.99,12/21/2017
313,7,101.22,1/2/2017
313,6,70,1/10/2017
313,3,43.3,1/23/2017
313,7,99.95,2/1/2017
313,5,70.03,3/14/2017
313,30,457.49,4/28/2017
313,8,111.15,5/19/2017
313,18,253.97,7/8/2017
313,13,190.39,7/22/2017
313,15,206.15,8/3/2017
313,13,171.35,9/1/2017
313,9,114.91,10/10/2017
313,9,125.91,11/6/2017
313,8,97.92,11/18/2017
313,5,68.45,11/26/2017
313,5,69.34,3/28/2018
313,3,40.97,3/30/2018
313,4,52.35,4/15/2018
313,4,52.46,4/30/2018
313,2,34.98,5/24/2018
314,1,3.99,1/2/2017
314,10,166.89,1/13/2017
314,4,60.25,1/13/2017
315,1,34.97,2/11/2017
315,3,39.92,3/12/2017
315,1,13.97,3/15/2017
316,3,35.9,1/2/2017
316,1,10.77,1/17/2017
316,1,14.79,4/6/2017
316,1,10.77,7/31/2017
317,1,46.77,1/2/2017
317,3,42.47,11/1/2017
317,1,14.49,12/6/2017
317,6,90.94,1/23/2018
317,2,36.48,2/6/2018
318,2,26.74,1/2/2017
318,1,11.77,1/29/2017
318,2,25.98,1/12/2018
319,2,26.73,1/2/2017
319,1,14.96,1/7/2017
320,1,9.99,1/2/2017
321,6,103.05,1/2/2017
322,1,25.77,1/2/2017
322,2,26.56,7/5/2017
323,2,24.98,1/2/2017
323,1,11.77,3/14/2017
323,4,75.32,7/10/2017
323,3,29.97,9/24/2017
323,2,27.48,11/24/2017
323,3,43.97,2/20/2018
323,4,50.85,3/3/2018
323,6,128.42,4/29/2018
323,1,19.99,6/22/2018
324,2,21.54,1/2/2017
324,3,37.47,9/27/2017
325,6,72.82,1/2/2017
326,1,14.37,1/2/2017
327,3,40.7,1/2/2017
328,3,66.75,1/2/2017
328,1,22.99,2/27/2017
328,3,56.7,4/8/2017
328,1,15.36,4/11/2017
328,2,28.93,6/15/2017
328,3,37.53,8/2/2017
328,2,30.77,8/10/2017
328,2,27.48,9/25/2017
328,2,25.48,10/7/2017
328,2,23.48,11/23/2017
328,1,34.49,1/24/2018
328,3,41.47,3/6/2018
328,3,34.47,3/29/2018
328,2,25.98,4/1/2018
328,1,15.49,5/10/2018
328,2,14.98,5/16/2018
328,2,31.48,5/17/2018
328,2,27.48,5/21/2018
328,1,11.99,5/27/2018
328,1,11.89,6/5/2018
328,2,30.48,6/14/2018
328,1,31.99,6/21/2018
328,2,16.98,6/23/2018
328,2,27.98,6/30/2018
329,1,14.79,1/2/2017
329,1,11.77,1/8/2017
329,2,29.16,1/21/2017
329,2,26.37,2/9/2018
329,1,11.88,2/27/2018
330,1,14.96,1/2/2017
331,1,16.36,1/2/2017
332,1,15.36,1/2/2017
333,1,15.9,1/2/2017
334,3,40.11,1/2/2017
335,1,11.77,1/2/2017
335,1,14.96,1/6/2017
336,1,11.77,1/2/2017
337,2,23.54,1/21/2017
337,1,14.49,4/30/2018
338,2,25.74,1/2/2017
339,6,76.02,1/2/2017
339,6,95.82,2/4/2017
339,8,114.58,5/22/2017
339,3,40.97,9/25/2017
339,5,84.45,11/21/2017
340,5,46.3,1/2/2017
341,2,26.14,1/2/2017
341,4,80.46,7/27/2017
342,1,17.9,1/2/2017
343,5,87.65,1/2/2017
343,1,30.77,1/18/2017
343,2,23.54,4/19/2017
343,3,35.47,11/2/2017
344,3,40.7,1/2/2017
344,5,65.04,1/3/2017
344,4,55.07,1/23/2017
344,3,41.3,2/6/2017
344,1,15.96,2/11/2017
344,4,53.46,4/10/2017
344,3,41.69,5/12/2017
344,2,27.74,6/27/2017
344,1,12.77,7/21/2017
344,1,13.97,8/12/2017
344,2,24.98,11/5/2017
344,3,38.97,12/24/2017
344,3,35.95,2/5/2018
344,2,29.07,2/12/2018
344,2,18.98,2/23/2018
344,1,32.49,3/5/2018
344,2,31.98,5/25/2018
345,1,11.77,1/2/2017
345,2,78.48,10/31/2017
346,2,26.76,1/2/2017
347,1,15.36,1/2/2017
348,1,29.99,1/2/2017
348,2,67.53,7/26/2017
349,3,44.88,1/2/2017
350,1,46.37,1/2/2017
351,1,8.77,1/2/2017
352,1,4.99,1/2/2017
352,1,11.77,2/5/2017
353,2,28.76,1/2/2017
353,2,40.47,2/12/2017
354,1,14.99,1/2/2017
355,3,43.51,1/2/2017
355,3,39.3,1/7/2017
356,2,28.74,1/2/2017
357,3,37.91,1/2/2017
357,2,53.54,2/5/2017
358,2,36.48,1/2/2017
358,1,11.49,10/23/2017
358,1,12.49,4/21/2018
358,3,42.97,5/4/2018
358,1,15.49,5/6/2018
359,5,76.45,1/2/2017
360,1,14.96,1/2/2017
360,1,14.96,1/8/2017
360,2,25.98,11/26/2017
360,1,11.49,2/12/2018
360,1,11.49,5/1/2018
360,2,23.87,5/25/2018
361,1,13.97,1/2/2017
361,2,23.76,2/22/2018
362,1,10,1/2/2017
362,1,13,1/2/2017
362,1,15,1/2/2017
362,1,20,1/2/2017
363,1,16.99,1/2/2017
363,1,19.97,1/3/2017
364,1,29.97,1/6/2017
365,2,29.58,1/2/2017
365,1,10.78,5/2/2017
365,2,27.13,5/10/2017
365,1,17.36,5/15/2017
365,2,30.32,5/15/2017
365,3,46.34,6/28/2017
365,2,25.98,9/27/2017
365,2,31.98,11/29/2017
365,1,12.99,12/17/2017
365,1,12.99,2/15/2018
365,2,26.37,3/12/2018
365,2,25.98,3/22/2018
366,1,15.36,1/2/2017
367,1,44.77,1/2/2017
368,4,60.64,1/2/2017
368,6,74.94,10/6/2017
369,1,7.98,1/2/2017
370,5,65.25,1/2/2017
370,4,61.44,3/24/2017
370,2,26.73,8/30/2017
370,3,40.47,12/22/2017
371,1,14.99,1/2/2017
371,2,20.48,12/12/2017
372,1,14.96,1/18/2017
372,1,21.77,4/22/2017
373,2,28.74,1/2/2017
373,4,53.4,2/7/2017
373,2,29.33,2/26/2017
373,4,51.47,3/19/2017
373,2,28.34,4/28/2017
373,1,14.96,5/17/2017
373,1,11.77,5/22/2017
373,2,28.68,7/26/2017
373,1,15.49,1/5/2018
374,1,13.97,1/2/2017
374,4,48.47,2/2/2017
374,1,14.99,1/11/2018
374,1,29.99,3/21/2018
374,2,25.98,3/21/2018
374,1,12.49,3/21/2018
374,7,101.93,6/14/2018
375,2,64.89,1/2/2017
375,1,14.99,7/27/2017
375,1,15.76,8/8/2017
375,1,11.77,8/10/2017
376,3,45.88,1/3/2017
376,1,19.77,7/2/2017
376,2,25.16,6/12/2018
377,3,38.5,1/2/2017
378,1,14.9,1/2/2017
378,1,14.9,2/3/2017
379,1,18.76,1/2/2017
379,2,29.33,1/20/2017
379,1,31.99,1/24/2017
379,1,9.77,2/2/2017
380,4,47.08,1/4/2017
381,1,20.99,1/2/2017
381,1,12.77,5/19/2017
381,1,16.65,7/9/2017
382,1,12.49,1/2/2017
383,2,30.72,1/2/2017
384,1,11.97,1/2/2017
385,1,6.79,1/2/2017
385,1,14.99,6/22/2017
386,1,18.99,1/2/2017
387,1,13.97,1/2/2017
387,2,29.16,3/30/2017
387,2,29.92,4/11/2017
387,1,14.96,5/1/2017
387,1,18.1,7/27/2017
387,5,84.06,8/10/2017
387,9,144.91,9/14/2017
387,11,163.89,11/23/2017
387,2,20.98,11/26/2017
387,4,66.14,2/12/2018
387,3,50.65,2/20/2018
387,9,159.41,5/29/2018
387,2,44.98,6/5/2018
388,1,10.77,1/2/2017
389,2,104.98,1/2/2017
389,3,42.53,6/23/2017
389,4,59.48,8/21/2017
389,4,50.96,9/12/2017
389,7,96.79,1/24/2018
389,6,81.33,1/24/2018
389,1,14.49,3/21/2018
389,1,29.49,3/21/2018
389,3,36.36,6/6/2018
389,4,55.35,6/6/2018
390,1,15.36,1/4/2017
391,2,32,1/3/2017
392,3,58.91,1/2/2017
393,2,29.16,1/2/2017
394,1,26.99,1/2/2017
394,2,29.76,1/18/2017
395,1,26.99,1/2/2017
396,3,41.1,1/2/2017
396,2,80.54,6/2/2017
396,2,19.73,7/8/2017
396,3,35.97,10/24/2017
396,4,32.92,3/19/2018
396,2,21.37,4/29/2018
396,1,28.99,6/1/2018
397,2,42.14,1/2/2017
397,3,62.49,5/1/2017
398,9,92.34,1/2/2017
398,1,6.77,3/13/2017
398,7,109.55,3/24/2017
398,5,68.23,4/3/2017
398,2,29.92,4/24/2017
398,2,15.54,5/6/2017
398,1,13.97,6/19/2017
398,6,91.16,7/31/2017
398,2,26.73,8/4/2017
398,1,15.96,8/14/2017
398,1,14.37,8/20/2017
398,1,14.37,8/22/2017
398,2,25.98,9/15/2017
398,1,11.49,9/29/2017
398,4,55.46,10/8/2017
398,2,30.48,10/10/2017
398,2,25.98,10/15/2017
398,14,163.86,10/23/2017
398,1,12.99,10/29/2017
398,2,29.48,12/1/2017
398,2,30.98,12/9/2017
398,1,13.99,12/15/2017
398,2,27.98,12/16/2017
398,1,12.99,12/22/2017
398,2,27.48,1/14/2018
398,3,46.47,1/16/2018
398,3,41.16,1/26/2018
398,4,51.96,2/2/2018
398,4,55.85,2/4/2018
398,4,58.96,2/5/2018
398,1,16.49,2/6/2018
398,1,14.99,2/9/2018
398,2,27.98,2/19/2018
398,1,14.49,2/24/2018
398,1,11.18,3/2/2018
398,2,26.3,3/3/2018
398,1,9.49,3/10/2018
398,3,47.86,3/27/2018
398,3,36.34,4/22/2018
398,4,47.46,4/23/2018
398,1,12.99,5/18/2018
398,1,12.99,5/18/2018
398,3,39.84,6/15/2018
398,2,28.48,6/30/2018
399,2,34.36,1/3/2017
399,2,27.96,2/5/2017
400,1,14.37,1/2/2017
400,1,14.37,1/9/2017
400,1,14.79,3/26/2017
400,1,12.97,5/30/2017
400,3,48.71,7/25/2017
400,1,12.99,12/26/2017
400,1,6.49,12/26/2017
400,1,14.49,2/7/2018
400,1,12.58,3/15/2018
401,2,41.74,1/2/2017
402,1,10.77,1/2/2017
402,1,13.97,1/4/2017
403,1,11.77,1/2/2017
404,1,10.97,1/2/2017
404,1,19.99,1/7/2017
404,2,30.95,2/23/2017
404,1,11.77,4/9/2017
404,2,30.15,7/3/2017
404,1,14.37,7/18/2017
404,2,20.98,4/20/2018
405,1,14.99,1/2/2017
406,3,29.32,1/2/2017
406,3,51.72,6/25/2017
406,1,32.49,2/17/2018
406,3,39.2,3/27/2018
406,2,66.48,5/6/2018
407,2,21.74,1/6/2017
408,1,25.99,1/2/2017
409,1,14.37,1/2/2017
410,2,29.98,1/2/2017
410,1,12.99,11/17/2017
411,3,41.1,1/2/2017
411,1,51.97,1/6/2017
411,4,73.06,1/22/2017
411,15,245.11,2/5/2017
411,5,67.83,2/12/2017
411,5,62.04,2/17/2017
411,4,49.48,2/27/2017
411,4,74.67,3/13/2017
411,2,318.74,3/19/2017
411,4,56.87,4/16/2017
411,4,58.85,4/28/2017
411,3,42.71,5/25/2017
411,4,61.28,6/25/2017
411,5,58.85,7/17/2017
411,5,69.95,9/16/2017
411,6,77.94,10/8/2017
411,4,95.96,10/13/2017
411,5,55.95,10/24/2017
411,2,101.98,11/2/2017
411,4,104.96,1/2/2018
412,3,35.31,1/10/2017
412,1,10.49,1/17/2018
413,2,25.94,1/2/2017
414,3,43.95,2/12/2017
415,1,31.99,1/2/2017
416,2,47.98,1/2/2017
417,7,114.58,1/2/2017
417,3,55.71,1/13/2017
417,1,14.96,1/14/2017
417,2,29.73,9/4/2017
418,2,24.98,1/2/2017
419,4,108.72,1/2/2017
420,1,16.36,1/2/2017
421,2,28.47,1/2/2017
421,2,24.74,1/19/2017
421,1,15.36,2/27/2017
421,1,13.97,3/10/2017
421,10,124.29,7/1/2017
422,3,35.31,1/2/2017
422,3,38.72,1/3/2017
422,1,13.97,2/5/2017
422,1,13.97,2/7/2017
422,8,113.35,5/14/2017
423,1,24.99,1/2/2017
424,1,13.97,1/2/2017
424,2,63.94,1/17/2017
424,2,26.56,6/8/2017
424,1,31.03,6/24/2017
424,1,12.99,10/20/2017
424,3,91.47,12/7/2017
424,1,39.49,1/1/2018
424,1,14.49,6/10/2018
425,1,14.99,1/2/2017
426,1,10.99,1/2/2017
427,1,11.97,1/2/2017
428,1,14.99,1/2/2017
429,1,11.77,1/2/2017
429,2,31.14,7/11/2017
429,1,59.49,6/14/2018
430,1,11.77,1/12/2017
430,7,102.33,7/1/2017
430,3,38.47,4/30/2018
430,2,30.98,5/13/2018
431,1,17.76,1/2/2017
431,5,55.05,1/18/2017
431,6,72.62,3/28/2017
431,5,57.25,5/20/2017
431,3,43.47,12/13/2017
431,4,57.46,6/16/2018
432,5,64.44,1/2/2017
433,1,31.97,1/8/2017
433,4,59.63,6/16/2017
433,1,32.45,6/22/2017
433,3,37.47,10/13/2017
433,2,27.48,11/12/2017
433,1,10.49,12/20/2017
433,3,85.45,6/15/2018
434,3,33.31,1/2/2017
435,3,40.7,1/2/2017
436,2,30.73,1/2/2017
436,2,30.73,1/26/2017
436,3,54.9,2/5/2017
436,2,27.94,3/30/2017
436,1,13.97,5/29/2017
437,2,28.13,1/2/2017
438,2,24.96,1/2/2017
439,3,41.11,1/2/2017
440,1,14.96,1/2/2017
441,5,62.45,1/6/2017
441,1,12.49,2/13/2017
441,1,6.79,5/5/2017
441,1,6.79,5/26/2017
441,3,37.31,8/13/2017
441,2,23.98,9/16/2017
441,2,15.48,11/17/2017
441,1,14.49,11/20/2017
441,1,14.99,12/10/2017
441,2,24.48,6/3/2018
442,1,14.79,1/2/2017
443,1,14.99,1/2/2017
443,1,24.99,1/17/2017
444,1,13.97,1/2/2017
445,2,24.74,1/2/2017
445,2,28.33,5/4/2017
445,2,25.54,5/11/2017
445,2,27.14,7/1/2017
445,1,14.37,7/10/2017
445,2,27.13,8/23/2017
445,2,19.48,1/22/2018
445,3,33.97,3/22/2018
446,1,19.99,1/2/2017
446,1,19.77,4/19/2017
446,2,31.52,7/15/2017
446,1,13.97,7/31/2017
446,1,11.49,1/17/2018
446,1,15.49,6/29/2018
447,2,19.94,1/2/2017
448,3,36.71,1/2/2017
449,4,49.68,1/3/2017
449,3,35.31,1/18/2017
450,2,20.76,1/2/2017
450,3,38.9,6/9/2017
451,1,24.99,1/18/2017
452,1,12.97,1/2/2017
452,1,11.77,3/6/2017
453,5,57.45,1/8/2017
453,9,123.71,5/20/2017
454,1,29.9,1/2/2017
454,1,12.49,2/19/2017
454,2,37.4,6/3/2017
454,1,12.49,11/10/2017
455,1,0,1/2/2017
456,5,58.25,3/21/2017
456,8,108.53,4/15/2017
456,5,69.23,5/18/2017
456,4,54.67,6/11/2017
456,6,68.44,9/14/2017
456,8,103.92,11/20/2017
456,1,15.49,11/20/2017
457,13,185.77,1/2/2017
457,14,192,1/6/2017
457,10,131.49,1/10/2017
458,1,5.78,1/19/2017
458,1,14.37,7/26/2017
458,1,12.49,10/18/2017
458,2,8.48,11/18/2017
458,1,12.49,3/11/2018
458,1,38.49,5/12/2018
459,1,23.99,1/3/2017
460,2,29.98,1/2/2017
460,2,34.98,1/22/2017
461,4,55.07,3/13/2017
461,9,109.41,10/28/2017
462,1,17.3,1/2/2017
463,4,53.29,1/2/2017
463,1,15.76,1/11/2017
464,5,62.45,1/2/2017
464,1,43.72,6/18/2017
464,3,14.47,11/6/2017
464,4,30.96,3/28/2018
464,2,21.57,6/13/2018
465,2,42.98,1/2/2017
465,2,42.98,4/7/2017
466,2,44.98,1/2/2017
466,2,28.93,2/27/2017
467,1,11.77,1/2/2017
467,1,15.96,1/15/2017
468,2,26.73,3/23/2017
468,2,26.14,7/21/2017
468,2,25.98,9/14/2017
469,1,11.97,1/2/2017
470,1,15.76,1/2/2017
471,7,123.43,1/2/2017
471,2,44.36,2/15/2017
472,3,50.97,1/2/2017
472,5,74.71,1/18/2017
472,2,32.35,2/1/2017
473,3,34.97,1/2/2017
474,5,51.85,1/2/2017
474,2,26.74,4/29/2017
474,3,43.47,2/15/2018
475,2,43.13,1/2/2017
476,1,13.97,1/2/2017
477,1,21.99,1/2/2017
478,1,14.37,1/2/2017
479,1,17.9,1/2/2017
480,1,13.99,1/2/2017
481,1,13.97,1/2/2017
482,2,15.76,1/3/2017
483,1,24.99,1/17/2017
484,2,29.33,1/10/2017
484,2,23.06,2/27/2018
484,4,40.23,3/20/2018
484,1,11.88,5/2/2018
484,1,12.99,5/31/2018
485,4,46,1/2/2017
485,4,53.5,1/7/2017
485,4,58.87,1/11/2017
485,7,100.34,2/23/2017
485,7,107.59,3/8/2017
485,1,18.76,3/13/2017
485,5,100.24,3/20/2017
485,4,38.87,5/6/2017
485,2,28.13,5/13/2017
485,4,49.67,6/17/2017
485,6,94.46,7/14/2017
485,3,91.47,10/20/2017
485,12,203.88,2/1/2018
485,3,80.06,3/6/2018
485,6,82.94,4/29/2018
486,1,20,1/2/2017
487,1,11.77,1/3/2017
488,1,17.3,1/2/2017
488,1,15.49,1/21/2018
489,3,47,1/2/2017
489,1,13.97,1/17/2017
490,1,11.77,1/2/2017
490,1,15.99,11/11/2017
491,1,15.76,1/2/2017
492,1,12.97,1/2/2017
492,1,8.77,4/22/2017
492,2,24.98,5/30/2017
492,2,24.5,7/7/2017
492,2,35.21,7/14/2017
492,1,14.96,8/3/2017
492,1,11.77,8/4/2017
492,2,24.98,8/21/2017
492,3,21.47,9/16/2017
492,2,23.76,6/8/2018
493,2,28.34,1/2/2017
494,1,13.77,1/2/2017
495,2,28.96,1/2/2017
495,3,43.11,1/5/2017
496,2,26.13,1/2/2017
496,1,12.99,10/22/2017
497,1,11.77,1/2/2017
498,5,79.43,1/2/2017
498,3,40.7,1/25/2017
499,5,61.05,1/2/2017
499,5,63.65,1/18/2017
499,9,123.93,2/16/2017
499,15,159.35,9/19/2017
499,2,24.98,9/19/2017
499,7,84.93,9/21/2017
499,2,23.48,9/21/2017
499,3,40.47,9/24/2017
499,1,22.49,10/1/2017
499,1,11.49,10/1/2017
499,1,11.49,10/1/2017
499,1,15.49,10/1/2017
499,1,15.49,10/1/2017
499,1,13.99,10/1/2017
499,1,13.99,10/1/2017
499,1,12.99,10/1/2017
499,1,20.99,10/1/2017
499,1,26.99,10/1/2017
499,1,14.49,10/1/2017
499,1,9.49,10/2/2017
499,1,11.49,10/2/2017
499,1,11.49,10/2/2017
499,1,19.99,10/2/2017
499,1,13.99,10/3/2017
499,1,2.99,10/3/2017
499,1,11.49,10/3/2017
499,1,15.49,10/3/2017
499,1,10.49,10/3/2017
499,1,55.49,10/3/2017
499,1,14.99,10/5/2017
499,1,12.99,10/5/2017
499,2,25.98,10/7/2017
499,1,11.99,10/7/2017
499,1,11.99,10/14/2017
499,1,12.99,10/14/2017
499,1,14.49,10/14/2017
499,1,13.99,10/14/2017
499,1,18.99,10/14/2017
499,1,13.99,10/14/2017
499,1,11.49,10/15/2017
499,1,11.49,10/15/2017
499,1,5.49,10/15/2017
499,1,11.49,10/15/2017
499,1,9.49,10/15/2017
499,1,20.99,10/15/2017
499,1,20.99,10/15/2017
499,1,20.99,10/15/2017
499,1,22.49,10/15/2017
499,1,12.99,10/19/2017
499,1,12.99,10/19/2017
499,1,12.99,10/28/2017
499,1,12.99,10/28/2017
499,1,19.99,10/28/2017
499,1,9.49,10/29/2017
499,1,9.49,10/29/2017
499,1,6.49,10/29/2017
499,1,9.49,10/29/2017
499,1,9.49,10/29/2017
499,1,9.49,10/29/2017
499,1,9.49,10/29/2017
499,1,9.49,10/29/2017
499,1,20.99,10/29/2017
499,1,11.49,10/29/2017
499,1,11.49,10/29/2017
499,1,13.49,10/29/2017
499,1,19.99,10/29/2017
499,1,9.99,10/29/2017
499,1,9.99,10/29/2017
499,1,19.99,10/29/2017
499,13,129.87,11/1/2017
499,8,92.92,11/6/2017
499,11,172.89,11/10/2017
499,3,95.97,11/10/2017
499,5,89.95,11/13/2017
499,1,11.49,11/14/2017
499,1,9.49,11/14/2017
499,1,9.49,11/14/2017
499,1,9.49,11/14/2017
499,1,13.99,11/14/2017
499,1,12.99,11/16/2017
499,1,14.49,11/17/2017
499,1,14.49,11/17/2017
499,1,14.49,11/17/2017
499,1,18.99,11/21/2017
499,1,22.49,11/21/2017
499,1,14.49,11/23/2017
499,1,14.49,11/26/2017
499,1,11.49,11/26/2017
499,1,11.49,11/26/2017
499,1,12.99,11/27/2017
499,15,192.35,11/28/2017
499,11,154.39,12/10/2017
499,10,121.9,12/10/2017
499,3,34.47,12/24/2017
499,12,175.88,1/18/2018
499,3,38.06,2/5/2018
499,15,206.41,3/8/2018
499,7,81.52,3/15/2018
499,1,45.99,3/15/2018
499,8,104.42,3/29/2018
499,3,35.25,4/25/2018
499,6,83.72,4/28/2018
499,3,41.47,5/1/2018
499,1,28.99,5/1/2018
499,10,136.89,5/9/2018
499,9,112.95,5/10/2018
499,21,248.79,6/1/2018
499,1,9.49,6/3/2018
499,11,143.07,6/14/2018
499,12,110.38,6/21/2018
500,2,21.74,1/2/2017
501,2,30.39,1/2/2017
502,1,15.36,1/2/2017
502,1,16.99,10/9/2017
503,1,15.36,1/2/2017
504,1,27.99,1/2/2017
504,2,30.32,3/24/2017
504,8,138.42,12/9/2017
505,1,14.96,1/2/2017
505,2,28.93,7/27/2017
505,1,12.99,12/26/2017
506,1,25.78,3/8/2017
507,1,13.97,1/2/2017
508,1,15.76,1/2/2017
508,1,10.77,6/12/2017
509,1,15.7,1/2/2017
510,1,11.99,1/2/2017
511,2,28.76,1/2/2017
512,1,11.77,1/2/2017
513,1,12.97,1/7/2017
514,1,11.77,1/2/2017
515,2,19.94,1/2/2017
516,1,14.99,1/2/2017
517,1,9.98,1/3/2017
518,1,14.96,1/3/2017
519,2,35.76,1/2/2017
519,1,5.98,1/7/2017
519,3,48.5,4/12/2017
519,1,13.99,10/27/2017
519,3,33.47,11/12/2017
519,2,27.98,4/14/2018
519,3,38.97,6/6/2018
519,1,17.49,6/14/2018
520,2,24.98,1/3/2017
521,2,27.13,1/3/2017
522,1,23.99,1/3/2017
523,2,24.98,1/3/2017
523,2,29.33,2/11/2017
523,1,13.97,2/14/2017
523,2,41.96,5/5/2017
523,1,6.49,10/24/2017
524,1,11.99,1/3/2017
525,1,12.77,1/3/2017
525,1,27.99,9/12/2017
526,4,52.68,1/3/2017
527,1,14.79,1/8/2017
528,5,71.44,1/3/2017
529,1,8.97,1/3/2017
530,1,11.97,1/3/2017
531,1,58.99,1/3/2017
532,1,15.9,1/3/2017
533,2,29.58,1/3/2017
534,1,11.77,1/3/2017
535,1,13.97,2/12/2017
536,2,26.69,1/3/2017
537,1,14.37,1/3/2017
538,1,9.99,1/3/2017
539,1,20.99,1/5/2017
539,1,12.25,6/17/2017
540,1,13.97,1/3/2017
541,4,51.3,1/3/2017
542,4,45.67,1/3/2017
543,2,37.98,1/3/2017
544,1,14.96,3/6/2017
545,4,54.26,1/3/2017
545,4,62.64,5/25/2017
545,8,112.01,8/30/2017
545,7,92.43,10/25/2017
546,10,138.83,1/3/2017
546,16,225.84,11/13/2017
546,19,275.81,11/27/2017
546,1,22.49,2/6/2018
546,1,22.49,5/28/2018
547,1,18.99,1/3/2017
547,1,11.77,1/7/2017
547,1,17.3,1/9/2017
547,2,28.6,3/4/2017
547,1,14.99,3/4/2017
547,2,29.98,3/21/2017
547,2,28.6,4/15/2017
547,2,29.98,4/28/2017
547,3,51.82,5/30/2017
547,3,38.47,3/24/2018
547,1,14.49,5/7/2018
548,2,19.74,1/3/2017
548,2,24.94,3/4/2017
548,1,11.77,4/24/2017
548,1,12.99,1/11/2018
548,2,26.48,1/18/2018
548,1,14.49,2/20/2018
548,3,28.47,4/21/2018
548,1,12.58,5/11/2018
549,2,46.48,1/17/2017
549,2,24.96,4/16/2017
550,3,23.95,1/3/2017
551,6,125.02,1/3/2017
552,2,24.96,1/3/2017
553,2,15.75,1/3/2017
554,5,60.27,1/7/2017
